,Team,Date,Rank
1298,Baylor,20081108,99
1299,WKU,20081108,100
1300,Monmouth NJ,20081108,101
1301,Bucknell,20081108,102
1302,Buffalo,20081108,103
1303,Kent State,20081108,104
1304,Samford,20081108,105
1305,Alcorn State,20081108,106
1306,San Jose State,20081108,107
1307,SMU,20081108,108
1308,Northern Colorado,20081108,109
1309,Bethune-Cookman,20081108,110
1310,San Diego State,20081108,111
1311,New Mexico State,20081108,112
1312,Columbia,20081108,113
1313,Howard,20081108,114
1314,Colorado State,20081108,115
1315,Northern Illinois,20081108,116
1316,Iona,20081108,117
1317,Central Conn,20081108,118
1318,UNLV,20081108,119
1319,Toledo,20081108,120
1320,Davidson,20081115,1
1321,VMI,20081115,2
1322,Louisiana Tech,20081115,3
1323,Temple,20081115,4
1324,Wagner,20081115,5
1325,Jacksonville,20081115,6
1326,Louisiana-Lafayette,20081115,7
1327,Arkansas State,20081115,8
1328,Murray State,20081115,9
1329,SE Missouri State,20081115,10
1330,Ohio,20081115,11
1331,Tulane,20081115,12
1332,Robert Morris,20081115,13
1333,MS Valley State,20081115,14
1334,Eastern Michigan,20081115,15
1335,Rice,20081115,16
1336,Presbyterian,20081115,17
1337,Georgetown,20081115,18
1338,Akron,20081115,19
1339,Middle Tennessee,20081115,20
1340,NCentral Central,20081115,21
1341,Drake,20081115,22
1342,Louisiana-Monroe,20081115,23
1343,UAB,20081115,24
1344,TX Southern,20081115,25
1345,NCentral A&T,20081115,26
1346,Utah State,20081115,27
1347,Idaho,20081115,28
1348,St Francis PA,20081115,29
1349,Indiana State,20081115,30
1350,North Texas,20081115,31
1351,Army,20081115,32
1352,Sacred Heart,20081115,33
1353,Marist,20081115,34
1354,Florida International,20081115,35
1355,Valparaiso,20081115,36
1356,Bryant,20081115,37
1357,Butler,20081115,38
1358,Campbell,20081115,39
1359,Savannah State,20081115,40
1360,Appalachian State,20081115,41
1361,Georgia,20081115,42
1362,Oklahoma,20081115,43
1363,James Madison,20081115,44
1364,Northern Iowa,20081115,45
1365,Ohio State,20081115,46
1366,Florida,20081115,47
1367,Delaware,20081115,48
1368,Eastern Washington,20081115,49
1369,Missouri,20081115,50
1370,West Virginia,20081115,51
1371,N Dakota State,20081115,52
1372,North Dakota,20081115,53
1373,LSU,20081115,54
1374,Auburn,20081115,55
1375,Richmond,20081115,56
1376,Elon,20081115,57
1377,Texas Tech,20081115,58
1378,Kansas,20081115,59
1379,Furman,20081115,60
1380,Massachusetts,20081115,61
1381,Clemson,20081115,62
1382,South Florida,20081115,63
1383,Montana,20081115,64
1384,Wofford,20081115,65
1385,USC,20081115,66
1386,Texas,20081115,67
1387,Youngstown State,20081115,68
1388,McNeese State,20081115,69
1389,Tennessee,20081115,70
1390,Oregon,20081115,71
1391,S Dakota State,20081115,72
1392,Southern Illinois,20081115,73
1393,BYU,20081115,74
1394,Arizona State,20081115,75
1395,Villanova,20081115,76
1396,Western Illinois,20081115,77
1397,South Carolina,20081115,78
1398,Virginia Tech,20081115,79
1399,New Hampshire,20081115,80
1400,Cal Poly SLO,20081115,81
1401,Wisconsin,20081115,82
1402,Penn State,20081115,83
1403,Eastern Illinois,20081115,84
1404,Ga Southern,20081115,85
1405,Wake Forest,20081115,86
1406,California,20081115,87
1407,Hofstra,20081115,88
1408,Illinois State,20081115,89
1409,Michigan,20081115,90
1410,Rutgers,20081115,91
1411,Citadel,20081115,92
1412,Delaware State,20081115,93
1413,Alabama,20081115,94
1414,Illinois,20081115,95
1415,William & Mary,20081115,96
1416,Missouri State,20081115,97
1417,Oklahoma State,20081115,98
1418,Pittsburgh,20081115,99
1419,Harvard,20081115,100
1420,UCentral Davis,20081115,101
1421,Florida State,20081115,102
1422,Fresno State,20081115,103
1423,Maine,20081115,104
1424,Cent Arkansas,20081115,105
1425,Oregon State,20081115,106
1426,Mississippi State,20081115,107
1427,Fordham,20081115,108
1428,Liberty,20081115,109
1429,Utah,20081115,110
1430,Cincinnati,20081115,111
1431,Sam Houston State,20081115,112
1432,Yale,20081115,113
1433,UCLA,20081115,114
1434,Boston College,20081115,115
1435,Holy Cross,20081115,116
1436,Eastern Kentucky,20081115,117
1437,Arkansas,20081115,118
1438,Colorado,20081115,119
1439,Northeastern,20081115,120
1440,Rhode Island,20081123,1
1441,Maryland,20081123,2
1442,Michigan State,20081123,3
1443,South Dakota,20081123,4
1444,Montana State,20081123,5
1445,Kentucky,20081123,6
1446,Connecticut,20081123,7
1447,Coastal Car,20081123,8
1448,Dayton,20081123,9
1449,Nebraska,20081123,10
1450,Texas A&M,20081123,11
1451,Colgate,20081123,12
1452,Northern Arizona,20081123,13
1453,Louisville,20081123,14
1454,Boise State,20081123,15
1455,Towson,20081123,16
1456,Southern Univ,20081123,17
1457,Arizona,20081123,18
1458,Iowa,20081123,19
1459,Albany NY,20081123,20
1460,Chattanooga,20081123,21
1461,Tulsa,20081123,22
1462,North Carolina,20081123,23
1463,Hampton,20081123,24
1464,Lafayette,20081123,25
1465,TCU,20081123,26
1466,Notre Dame,20081123,27
1467,Northwestern LA,20081123,28
1468,Lehigh,20081123,29
1469,Purdue,20081123,30
1470,Washington,20081123,31
1471,Penn,20081123,32
1472,Jackson State,20081123,33
1473,Hawai'i,20081123,34
1474,Georgia Tech,20081123,35
1475,Grambling,20081123,36
1476,SF Austin,20081123,37
1477,Miami (Florida),20081123,38
1478,Stanford,20081123,39
1479,Nicholls State,20081123,40
1480,Morehead State,20081123,41
1481,North Carolina State,20081123,42
1482,UCF,20081123,43
1483,Texas State,20081123,44
1484,Alabama A&M,20081123,45
1485,Kansas State,20081123,46
1486,East Carolina,20081123,47
1487,Prairie View,20081123,48
1488,Portland State,20081123,49
1489,Indiana,20081123,50
1490,Northwestern,20081123,51
1491,Weber State,20081123,52
1492,CSouthern Sacramento,20081123,53
1493,Virginia,20081123,54
1494,Washington State,20081123,55
1495,Idaho State,20081123,56
1496,Northern Colorado,20081123,57
1497,Vanderbilt,20081123,58
1498,New Mexico,20081123,59
1499,S Carolina State,20081123,60
1500,Norfolk State,20081123,61
1501,Central Michigan,20081123,62
1502,Mississippi,20081123,63
1503,Western Carolina,20081123,64
1504,Brown,20081123,65
1505,Houston,20081123,66
1506,Florida Atlantic,20081123,67
1507,Dartmouth,20081123,68
1508,Princeton,20081123,69
1509,Ball State,20081123,70
1510,Navy,20081123,71
1511,Southern Utah,20081123,72
1512,Cornell,20081123,73
1513,Troy,20081123,74
1514,Minnesota,20081123,75
1515,W Salem State,20081123,76
1516,Gardner Webb,20081123,77
1517,Nevada,20081123,78
1518,Air Force,20081123,79
1519,Alabama State,20081123,80
1520,San Diego,20081123,81
1521,Wyoming,20081123,82
1522,Miami (Ohio),20081123,83
1523,Jacksonville State,20081123,84
1524,Morgan State,20081123,85
1525,Duke,20081123,86
1526,Iowa State,20081123,87
1527,Charleston So,20081123,88
1528,Davidson,20081123,89
1529,Memphis,20081123,90
1530,Bowling Green,20081123,91
1531,Florida A&M,20081123,92
1532,Bethune-Cookman,20081123,93
1533,Western Michigan,20081123,94
1534,Southern Mississippi,20081123,95
1535,Ark Pine Bluff,20081123,96
1536,Howard,20081123,97
1537,Baylor,20081123,98
1538,Syracuse,20081123,99
1539,Stony Brook,20081123,100
1540,Tennessee State,20081123,101
1541,Marshall,20081123,102
1542,UNLV,20081123,103
1543,MS Valley State,20081123,104
1544,Austin Peay,20081123,105
1545,Colorado State,20081123,106
1546,Buffalo,20081123,107
1547,TNorthern Martin,20081123,108
1548,Samford,20081123,109
1549,San Diego State,20081123,110
1550,Louisiana-Monroe,20081123,111
1551,Alcorn State,20081123,112
1552,Tennessee Tech,20081123,113
1553,Toledo,20081123,114
1554,Kent State,20081123,115
1555,VMI,20081123,116
1556,Murray State,20081123,117
1557,New Mexico State,20081123,118
1558,Northern Illinois,20081123,119
1559,SE Missouri State,20081123,120
1560,Bucknell,20081129,1
1561,UTEP,20081129,2
1562,Louisiana Tech,20081129,3
1563,Presbyterian,20081129,4
1564,Jacksonville,20081129,5
1565,San Jose State,20081129,6
1566,Eastern Michigan,20081129,7
1567,Monmouth NJ,20081129,8
1568,SEastern Louisiana,20081129,9
1569,Temple,20081129,10
1570,SMU,20081129,11
1571,Duquesne,20081129,12
1572,Central Conn,20081129,13
1573,WKU,20081129,14
1574,Rice,20081129,15
1575,Iona,20081129,16
1576,Robert Morris,20081129,17
1577,Akron,20081129,18
1578,Arkansas State,20081129,19
1579,Wagner,20081129,20
1580,St Francis PA,20081129,21
1581,Middle Tennessee,20081129,22
1582,Louisiana-Lafayette,20081129,23
1583,Georgetown,20081129,24
1584,Sacred Heart,20081129,25
1585,Ohio,20081129,26
1586,Utah State,20081129,27
1587,Columbia,20081129,28
1588,Marist,20081129,29
1589,Tulane,20081129,30
1590,UAB,20081129,31
1591,Drake,20081129,32
1592,Indiana State,20081129,33
1593,Army,20081129,34
1594,North Texas,20081129,35
1595,TX Southern,20081129,36
1596,Valparaiso,20081129,37
1597,Idaho,20081129,38
1598,Florida International,20081129,39
1599,Butler,20081129,40
1600,NCentral Central,20081129,41
1601,NCentral A&T,20081129,42
1602,Bryant,20081129,43
1603,Campbell,20081129,44
1604,Savannah State,20081129,45
1605,Georgia,20081129,46
1606,Ohio State,20081129,47
1607,USC,20081129,48
1608,Oklahoma,20081129,49
1609,Florida,20081129,50
1610,Missouri,20081129,51
1611,LSU,20081129,52
1612,West Virginia,20081129,53
1613,Clemson,20081129,54
1614,Texas,20081129,55
1615,Auburn,20081129,56
1616,Wisconsin,20081129,57
1617,Kansas,20081129,58
1618,Arizona State,20081129,59
1619,BYU,20081129,60
1620,Virginia Tech,20081129,61
1621,Illinois,20081129,62
1622,Texas Tech,20081129,63
1623,Oregon,20081129,64
1624,Tennessee,20081129,65
1625,South Florida,20081129,66
1626,Michigan,20081129,67
1627,Alabama,20081129,68
1628,Penn State,20081129,69
1629,Wake Forest,20081129,70
1630,Fresno State,20081129,71
1631,Boston College,20081129,72
1632,Rutgers,20081129,73
1633,Cincinnati,20081129,74
1634,Florida State,20081129,75
1635,California,20081129,76
1636,Arkansas,20081129,77
1637,Utah,20081129,78
1638,Hawai'i,20081129,79
1639,Oregon State,20081129,80
1640,Boise State,20081129,81
1641,Virginia,20081129,82
1642,Kentucky,20081129,83
1643,Texas A&M,20081129,84
1644,Michigan State,20081129,85
1645,Georgia Tech,20081129,86
1646,Notre Dame,20081129,87
1647,Purdue,20081129,88
1648,Louisville,20081129,89
1649,South Carolina,20081129,90
1650,Iowa,20081129,91
1651,Maryland,20081129,92
1652,Pittsburgh,20081129,93
1653,UCLA,20081129,94
1654,Kansas State,20081129,95
1655,Nebraska,20081129,96
1656,Miami (Florida),20081129,97
1657,Washington State,20081129,98
1658,Connecticut,20081129,99
1659,Tulsa,20081129,100
1660,New Mexico,20081129,101
1661,Navy,20081129,102
1662,Air Force,20081129,103
1663,TCU,20081129,104
1664,Mississippi State,20081129,105
1665,UCF,20081129,106
1666,Houston,20081129,107
1667,Central Michigan,20081129,108
1668,East Carolina,20081129,109
1669,Oklahoma State,20081129,110
1670,Florida Atlantic,20081129,111
1671,Troy,20081129,112
1672,Bowling Green,20081129,113
1673,Indiana,20081129,114
1674,Northwestern,20081129,115
1675,Arizona,20081129,116
1676,Southern Mississippi,20081129,117
1677,Colorado,20081129,118
1678,Ball State,20081129,119
1679,North Carolina State,20081129,120
1680,Middle Tennessee,20081206,1
1681,Toledo,20081206,2
1682,Louisiana-Monroe,20081206,3
1683,Miami (Ohio),20081206,4
1684,Nevada,20081206,5
1685,Stanford,20081206,6
1686,Vanderbilt,20081206,7
1687,Louisiana Tech,20081206,8
1688,Washington,20081206,9
1689,San Jose State,20081206,10
1690,Memphis,20081206,11
1691,Wyoming,20081206,12
1692,Ohio,20081206,13
1693,North Carolina,20081206,14
1694,Buffalo,20081206,15
1695,Western Michigan,20081206,16
1696,WKU,20081206,17
1697,Akron,20081206,18
1698,Temple,20081206,19
1699,Tulane,20081206,20
1700,UTEP,20081206,21
1701,Iowa State,20081206,22
1702,Marshall,20081206,23
1703,Rice,20081206,24
1704,Eastern Michigan,20081206,25
1705,Arkansas State,20081206,26
1706,San Diego State,20081206,27
1707,Louisiana-Lafayette,20081206,28
1708,Colorado State,20081206,29
1709,New Mexico State,20081206,30
1710,Baylor,20081206,31
1711,Mississippi,20081206,32
1712,Army,20081206,33
1713,Syracuse,20081206,34
1714,Utah State,20081206,35
1715,Northern Illinois,20081206,36
1716,Kent State,20081206,37
1717,Florida International,20081206,38
1718,Minnesota,20081206,39
1719,UNLV,20081206,40
1720,UAB,20081206,41
1721,North Texas,20081206,42
1722,Duke,20081206,43
1723,Idaho,20081206,44
1724,SMU,20081206,45
1725,Ohio State,20081206,46
1726,Richmond,20081206,47
1727,Delaware,20081206,48
1728,Kansas,20081206,49
1729,Missouri,20081206,50
1730,James Madison,20081206,51
1731,Appalachian State,20081206,52
1732,West Virginia,20081206,53
1733,Florida,20081206,54
1734,Northern Iowa,20081206,55
1735,Villanova,20081206,56
1736,LSU,20081206,57
1737,Oklahoma,20081206,58
1738,Massachusetts,20081206,59
1739,N Dakota State,20081206,60
1740,USC,20081206,61
1741,Georgia,20081206,62
1742,Elon,20081206,63
1743,New Hampshire,20081206,64
1744,South Florida,20081206,65
1745,Oregon,20081206,66
1746,Western Illinois,20081206,67
1747,Southern Illinois,20081206,68
1748,Virginia Tech,20081206,69
1749,Auburn,20081206,70
1750,Yale,20081206,71
1751,Eastern Washington,20081206,72
1752,Cincinnati,20081206,73
1753,Clemson,20081206,74
1754,Harvard,20081206,75
1755,Citadel,20081206,76
1756,Texas Tech,20081206,77
1757,Arizona State,20081206,78
1758,Youngstown State,20081206,79
1759,McNeese State,20081206,80
1760,South Carolina,20081206,81
1761,Penn State,20081206,82
1762,S Dakota State,20081206,83
1763,Holy Cross,20081206,84
1764,Tennessee,20081206,85
1765,Connecticut,20081206,86
1766,Ga Southern,20081206,87
1767,S Carolina State,20081206,88
1768,Kentucky,20081206,89
1769,Illinois,20081206,90
1770,Wofford,20081206,91
1771,Colgate,20081206,92
1772,Oregon State,20081206,93
1773,Michigan,20081206,94
1774,Brown,20081206,95
1775,Cal Poly SLO,20081206,96
1776,BYU,20081206,97
1777,Boston College,20081206,98
1778,Montana,20081206,99
1779,William & Mary,20081206,100
1780,Texas,20081206,101
1781,Wisconsin,20081206,102
1782,Dayton,20081206,103
1783,Grambling,20081206,104
1784,Wake Forest,20081206,105
1785,Arkansas,20081206,106
1786,Cent Arkansas,20081206,107
1787,Northeastern,20081206,108
1788,Florida State,20081206,109
1789,Arizona,20081206,110
1790,Hampton,20081206,111
1791,Fordham,20081206,112
1792,Maryland,20081206,113
1793,Utah,20081206,114
1794,Prairie View,20081206,115
1795,Delaware State,20081206,116
1796,UCLA,20081206,117
1797,California,20081206,118
1798,Albany NY,20081206,119
1799,Furman,20081206,120
1800,Alabama,20090108,1
1801,Rutgers,20090108,2
1802,Hofstra,20090108,3
1803,Coastal Car,20090108,4
1804,Michigan State,20090108,5
1805,Mississippi State,20090108,6
1806,Eastern Kentucky,20090108,7
1807,Liberty,20090108,8
1808,Troy,20090108,9
1809,Oklahoma State,20090108,10
1810,Southern Univ,20090108,11
1811,Jackson State,20090108,12
1812,Washington State,20090108,13
1813,Louisville,20090108,14
1814,Cornell,20090108,15
1815,Lafayette,20090108,16
1816,Pittsburgh,20090108,17
1817,Fresno State,20090108,18
1818,Alabama A&M,20090108,19
1819,Missouri State,20090108,20
1820,Colorado,20090108,21
1821,TCU,20090108,22
1822,Stony Brook,20090108,23
1823,Illinois State,20090108,24
1824,Vanderbilt,20090108,25
1825,UCF,20090108,26
1826,Maine,20090108,27
1827,Norfolk State,20090108,28
1828,Kansas State,20090108,29
1829,North Carolina,20090108,30
1830,Lehigh,20090108,31
1831,Eastern Illinois,20090108,32
1832,Texas A&M,20090108,33
1833,Washington,20090108,34
1834,Towson,20090108,35
1835,Montana State,20090108,36
1836,Virginia,20090108,37
1837,Boise State,20090108,38
1838,San Diego,20090108,39
1839,Morgan State,20090108,40
1840,Purdue,20090108,41
1841,Hawai'i,20090108,42
1842,Tennessee State,20090108,43
1843,Dartmouth,20090108,44
1844,Georgia Tech,20090108,45
1845,Stanford,20090108,46
1846,TNorthern Martin,20090108,47
1847,Weber State,20090108,48
1848,Indiana,20090108,49
1849,Tulsa,20090108,50
1850,UCentral Davis,20090108,51
1851,Sam Houston State,20090108,52
1852,Florida Atlantic,20090108,53
1853,Iowa,20090108,54
1854,Princeton,20090108,55
1855,Texas State,20090108,56
1856,Miami (Florida),20090108,57
1857,Air Force,20090108,58
1858,Northwestern LA,20090108,59
1859,Austin Peay,20090108,60
1860,Ball State,20090108,61
1861,Nebraska,20090108,62
1862,Northern Arizona,20090108,63
1863,Nicholls State,20090108,64
1864,Central Michigan,20090108,65
1865,East Carolina,20090108,66
1866,Ark Pine Bluff,20090108,67
1867,Western Carolina,20090108,68
1868,Navy,20090108,69
1869,Notre Dame,20090108,70
1870,Presbyterian,20090108,71
1871,W Salem State,20090108,72
1872,New Mexico,20090108,73
1873,Mississippi,20090108,74
1874,Penn,20090108,75
1875,Rhode Island,20090108,76
1876,North Carolina State,20090108,77
1877,Wyoming,20090108,78
1878,Alabama State,20090108,79
1879,Jacksonville State,20090108,80
1880,Northwestern,20090108,81
1881,Bowling Green,20090108,82
1882,Bethune-Cookman,20090108,83
1883,Gardner Webb,20090108,84
1884,Houston,20090108,85
1885,Duke,20090108,86
1886,Chattanooga,20090108,87
1887,Monmouth NJ,20090108,88
1888,Western Michigan,20090108,89
1889,Louisiana-Monroe,20090108,90
1890,Florida A&M,20090108,91
1891,Central Conn,20090108,92
1892,Nevada,20090108,93
1893,Southern Mississippi,20090108,94
1894,Portland State,20090108,95
1895,CSouthern Sacramento,20090108,96
1896,Colorado State,20090108,97
1897,Miami (Ohio),20090108,98
1898,SEastern Louisiana,20090108,99
1899,Alcorn State,20090108,100
1900,Buffalo,20090108,101
1901,Marshall,20090108,102
1902,Idaho State,20090108,103
1903,North Dakota,20090108,104
1904,San Diego State,20090108,105
1905,Iowa State,20090108,106
1906,Morehead State,20090108,107
1907,Bucknell,20090108,108
1908,Minnesota,20090108,109
1909,Temple,20090108,110
1910,Southern Utah,20090108,111
1911,Charleston So,20090108,112
1912,Middle Tennessee,20090108,113
1913,UNLV,20090108,114
1914,MS Valley State,20090108,115
1915,NCentral A&T,20090108,116
1916,Eastern Michigan,20090108,117
1917,Northern Illinois,20090108,118
1918,Wagner,20090108,119
1919,Murray State,20090108,120
